id,length,width,sheetsPerBox,origin,itemNameDescriptionId,thicknessId,thickness,ItemName
338,132,91,130,PFG,1,,2,مات
1561,183,122,,PFG,1,,2,مات
5125,183,122,,Zeduan,1,,2,مات
339,183,122,90,PFG,1,,2,مات
5126,183,122,210,Zeduan,1,,2,مات
3136,184,124,,Pilkington,1,,2,مات
1562,184,124,,PFG,1,,2,مات
340,184,124,90,PFG,1,,2,مات
3137,184,124,100,Pilkington,1,,2,مات
2446,,,,,1,,2,مات
1223,183,122,,TGQingdao,1,,2,مات
5127,183,122,,Zeduan,2,,2,ابيض
4497,183,122,,Mulia Glass,2,,2,ابيض
1,183,122,90,TGQingdao,2,,2,ابيض
5244,183,122,100,Zeduan,2,,2,ابيض
4498,183,122,199,Mulia Glass,2,,2,ابيض
5128,183,122,205,Zeduan,2,,2,ابيض
1224,183,137,,Taiwan,2,,2,ابيض
2,183,137,100,Taiwan,2,,2,ابيض
3302,113,161,,Sphinx,2,,2,ابيض
3737,113,161,100,Sphinx,2,,2,ابيض
1226,225,161,,Sphinx,2,,2,ابيض
3,225,161,94,Sphinx,2,,2,ابيض
4,225,161,100,Sphinx,2,,2,ابيض
2447,,,,,2,,2.7,ابيض
1228,225,161,,Sphinx,2,,2.7,ابيض
6,225,161,88,Sphinx,3,,2.7,ابيض
2450,,,,,3,,3,ابيض
3662,225,161,,Obeikan,3,,3,ابيض
1230,225,161,,SISECAM,4,,3,ابيض
4642,225,161,44,SISECAM,4,,3,ابيض
4637,225,161,46,SISECAM,4,,3,ابيض
4639,225,161,48,SISECAM,4,,3,ابيض
4640,225,161,50,SISECAM,4,,3,ابيض
4641,225,161,53,SISECAM,4,,3,ابيض
4638,225,161,54,SISECAM,4,,3,ابيض
4636,225,161,55,SISECAM,4,,3,ابيض
4635,225,161,56,SISECAM,4,,3,ابيض
8,225,161,57,SISECAM,4,,3,ابيض
3231,225,161,58,SISECAM,4,,3,ابيض
3663,225,161,88,Obeikan,4,,3,ابيض
5190,240,161,,SISECAM,4,,3,ابيض
5191,240,161,55,SISECAM,4,,3,ابيض
3654,321,225,,SISECAM,4,,3,ابيض
3655,321,225,44,SISECAM,4,,3,ابيض
4319,,,,Sphinx,4,,3.2,ابيض
3618,244,183,,Sphinx,4,,3.2,ابيض
3619,244,183,58,Sphinx,5,,3.2,ابيض
2453,,,,,5,,4,ابيض
4478,244,153,,SISECAM,5,,4,ابيض
4479,244,153,45,SISECAM,6,,4,ابيض
4885,200,161,,Obeikan,6,,4,ابيض
1232,225,161,,SISECAM,6,,4,ابيض
3627,225,161,,Obeikan,6,,4,ابيض
1233,225,161,,Sphinx,6,,4,ابيض
4981,225,161,,Kaveh,6,,4,ابيض
10,225,161,43,SISECAM,6,,4,ابيض
4982,225,161,43,Kaveh,6,,4,ابيض
3194,225,161,44,SISECAM,6,,4,ابيض
3477,225,161,46,SISECAM,6,,4,ابيض
11,225,161,59,Sphinx,6,,4,ابيض
3628,225,161,67,Obeikan,6,,4,ابيض
5143,240,161,,SISECAM,6,,4,ابيض
5144,240,161,41,SISECAM,6,,4,ابيض
3609,255,161,,SISECAM,6,,4,ابيض
3610,255,161,49,SISECAM,6,,4,ابيض
4474,244,183,,SISECAM,6,,4,ابيض
4475,244,183,45,SISECAM,6,,4,ابيض
3625,321,200,,Obeikan,6,,4,ابيض
1234,321,200,,SISECAM,6,,4,ابيض
3304,321,200,32,SISECAM,6,,4,ابيض
3626,321,200,36,Obeikan,6,,4,ابيض
12,321,200,37,SISECAM,6,,4,ابيض
1235,330,200,,Sphinx,6,,4,ابيض
13,330,200,32,Sphinx,6,,4,ابيض
1236,321,210,,SISECAM,6,,4,ابيض
14,321,210,31,SISECAM,6,,4,ابيض
4476,305,214,,SISECAM,6,,4,ابيض
4477,305,214,38,SISECAM,6,,4,ابيض
3611,321,214,,SISECAM,6,,4,ابيض
3612,321,214,39,SISECAM,6,,4,ابيض
1237,321,225,,SISECAM,6,,4,ابيض
3637,321,225,,Obeikan,6,,4,ابيض
3232,321,225,29,SISECAM,6,,4,ابيض
15,321,225,30,SISECAM,6,,4,ابيض
3638,321,225,33,Obeikan,6,,4,ابيض
4481,321,225,34,SISECAM,6,,4,ابيض
1238,330,225,,Sphinx,6,,4,ابيض
16,330,225,28,Sphinx,6,,4,ابيض
1239,321,240,,SISECAM,6,,4,ابيض
17,321,240,27,SISECAM,6,,4,ابيض
1240,321,255,,SISECAM,6,,4,ابيض
18,321,255,25,SISECAM,6,,4,ابيض
4320,,,,Sphinx,6,,4.7,ابيض
3620,244,183,,Sphinx,6,,4.7,ابيض
3621,244,183,40,Sphinx,7,,4.7,ابيض
2454,,,,,7,,5,ابيض
4468,244,153,,SISECAM,7,,5,ابيض
4469,244,153,36,SISECAM,9,,5,ابيض
1241,225,161,,SISECAM,9,,5,ابيض
19,225,161,40,SISECAM,9,,5,ابيض
4833,225,165,,Kaveh,9,,5,ابيض
4834,225,165,35,Kaveh,9,,5,ابيض
4470,244,183,,SISECAM,9,,5,ابيض
4827,244,183,,Kaveh,9,,5,ابيض
4828,244,183,35,Kaveh,9,,5,ابيض
4471,244,183,36,SISECAM,9,,5,ابيض
4835,321,200,,Kaveh,9,,5,ابيض
4523,321,200,,SISECAM,9,,5,ابيض
4836,321,200,25,Kaveh,9,,5,ابيض
4799,321,200,30,SISECAM,9,,5,ابيض
4524,321,200,31,SISECAM,9,,5,ابيض
4865,330,200,,Kaveh,9,,5,ابيض
4866,330,200,25,Kaveh,9,,5,ابيض
5131,321,210,,Kaveh,9,,5,ابيض
5132,321,210,25,Kaveh,9,,5,ابيض
4466,305,214,,SISECAM,9,,5,ابيض
4467,305,214,30,SISECAM,9,,5,ابيض
4525,321,214,,SISECAM,9,,5,ابيض
4945,321,214,,Kaveh,9,,5,ابيض
4899,321,214,24,SISECAM,9,,5,ابيض
4946,321,214,25,Kaveh,9,,5,ابيض
4526,321,214,27,SISECAM,9,,5,ابيض
4586,321,214,30,SISECAM,9,,5,ابيض
5133,321,214,30,SISECAM,9,,5,ابيض
4851,330,214,,Kaveh,9,,5,ابيض
4852,330,214,25,Kaveh,9,,5,ابيض
4472,321,225,,SISECAM,9,,5,ابيض
4947,321,225,,Kaveh,9,,5,ابيض
4948,321,225,25,Kaveh,9,,5,ابيض
4473,321,225,27,SISECAM,9,,5,ابيض
4837,330,225,,Kaveh,9,,5,ابيض
4838,330,225,25,Kaveh,9,,5,ابيض
1242,366,225,,Sphinx,9,,5,ابيض
5238,366,225,,Grand Star,9,,5,ابيض
20,366,225,21,Sphinx,9,,5,ابيض
5239,366,225,25,Grand Star,9,,5,ابيض
3681,225,161,,SISECAM,9,,5.5,ابيض
3682,225,161,31,SISECAM,9,,5.5,ابيض
4829,225,165,,Kaveh,10,,5.5,ابيض
4830,225,165,32,Kaveh,10,,5.5,ابيض
3541,,,,,10,,5.5,ابيض
3504,244,183,,Sphinx Transition,10,,5.5,ابيض
3505,244,183,35,Sphinx Transition,11,,5.5,ابيض
1256,330,200,,Sphinx Transition,11,,5.5,ابيض
34,330,200,23,Sphinx Transition,11,,5.5,ابيض
1260,330,205,,Sphinx Transition,11,,5.5,ابيض
38,330,205,23,Sphinx Transition,11,,5.5,ابيض
1264,321,214,,Sphinx Transition,11,,5.5,ابيض
42,321,214,22,Sphinx Transition,11,,5.5,ابيض
1265,330,214,,Sphinx Transition,11,,5.5,ابيض
43,330,214,22,Sphinx Transition,11,,5.5,ابيض
1273,321,225,,Trakya Transition,11,,5.5,ابيض
51,321,225,21,Trakya Transition,11,,5.5,ابيض
1276,330,225,,Sphinx Transition,11,,5.5,ابيض
54,330,225,21,Sphinx Transition,11,,5.5,ابيض
1292,,,,,11,,5.5,ابيض
4445,,,,Kaveh,11,,5.5,ابيض
1246,321,170,,SISECAM,12,,5.5,ابيض
23,321,170,27,SISECAM,12,,5.5,ابيض
24,321,170,30,SISECAM,12,,5.5,ابيض
4325,321,170,31,SISECAM,12,,5.5,ابيض
3762,330,170,,Obeikan,12,,5.5,ابيض
3763,330,170,31,Obeikan,12,,5.5,ابيض
1248,321,180,,SISECAM,12,,5.5,ابيض
3613,321,180,,Obeikan,12,,5.5,ابيض
3223,321,180,25,SISECAM,12,,5.5,ابيض
25,321,180,28,SISECAM,12,,5.5,ابيض
26,321,180,29,SISECAM,12,,5.5,ابيض
3614,321,180,30,Obeikan,12,,5.5,ابيض
3764,330,180,,Obeikan,12,,5.5,ابيض
2946,330,180,,Guardian,12,,5.5,ابيض
2947,330,180,25,Guardian,12,,5.5,ابيض
3768,330,180,27,Obeikan,12,,5.5,ابيض
3765,330,180,29,Obeikan,12,,5.5,ابيض
4938,244,183,,Kaveh,12,,5.5,ابيض
4939,244,183,32,Kaveh,12,,5.5,ابيض
5141,321,183,,Saint Gobain,12,,5.5,ابيض
5142,321,183,32,Saint Gobain,12,,5.5,ابيض
3470,330,183,,Sphinx,12,,5.5,ابيض
1249,330,183,,UFG,12,,5.5,ابيض
4940,330,183,,Kaveh,12,,5.5,ابيض
4941,330,183,23,Kaveh,12,,5.5,ابيض
3471,330,183,25,Sphinx,12,,5.5,ابيض
27,330,183,28,UFG,12,,5.5,ابيض
3615,321,190,,Obeikan,12,,5.5,ابيض
1252,321,190,,SISECAM,12,,5.5,ابيض
1251,321,190,,Sphinx,12,,5.5,ابيض
3233,321,190,24,SISECAM,12,,5.5,ابيض
29,321,190,25,Sphinx,12,,5.5,ابيض
28,321,190,26,SISECAM,12,,5.5,ابيض
30,321,190,27,SISECAM,12,,5.5,ابيض
3616,321,190,29,Obeikan,12,,5.5,ابيض
2948,330,190,,Guardian,12,,5.5,ابيض
3126,330,190,,Obeikan,12,,5.5,ابيض
1253,330,190,,UFG,12,,5.5,ابيض
3472,330,190,,Sphinx,12,,5.5,ابيض
4831,330,190,,Kaveh,12,,5.5,ابيض
4832,330,190,23,Kaveh,12,,5.5,ابيض
2949,330,190,24,Guardian,12,,5.5,ابيض
3473,330,190,24,Sphinx,12,,5.5,ابيض
31,330,190,27,UFG,12,,5.5,ابيض
3125,330,190,28,Obeikan,12,,5.5,ابيض
1255,321,200,,SISECAM,12,,5.5,ابيض
3659,321,200,,Obeikan,12,,5.5,ابيض
3209,321,200,,Guardian,12,,5.5,ابيض
4986,321,200,,Kaveh,12,,5.5,ابيض
5113,321,200,,Saint Gobain,12,,5.5,ابيض
5256,321,200,,Grand Star,12,,5.5,ابيض
3081,321,200,21,SISECAM,12,,5.5,ابيض
3576,321,200,22,SISECAM,12,,5.5,ابيض
3140,321,200,23,Guardian,12,,5.5,ابيض
32,321,200,23,SISECAM,12,,5.5,ابيض
5257,321,200,23,Grand Star,12,,5.5,ابيض
4987,321,200,23,Kaveh,12,,5.5,ابيض
2800,321,200,25,SISECAM,12,,5.5,ابيض
3660,321,200,26,Obeikan,12,,5.5,ابيض
33,321,200,26,SISECAM,12,,5.5,ابيض
3319,321,200,27,SISECAM,12,,5.5,ابيض
5139,321,200,29,Saint Gobain,12,,5.5,ابيض
5138,321,200,30,Saint Gobain,12,,5.5,ابيض
5114,321,200,32,Saint Gobain,12,,5.5,ابيض
3129,330,200,,Obeikan,12,,5.5,ابيض
2950,330,200,,Guardian,12,,5.5,ابيض
1257,330,200,,Sphinx,12,,5.5,ابيض
1258,330,200,,UFG,12,,5.5,ابيض
4575,330,200,,Kaveh,12,,5.5,ابيض
2951,330,200,22,Guardian,12,,5.5,ابيض
35,330,200,23,Sphinx,12,,5.5,ابيض
4576,330,200,23,Kaveh,12,,5.5,ابيض
36,330,200,26,UFG,12,,5.5,ابيض
3127,330,200,26,Obeikan,12,,5.5,ابيض
3210,321,205,,Guardian,12,,5.5,ابيض
1259,321,205,,SISECAM,12,,5.5,ابيض
3672,321,205,,Obeikan,12,,5.5,ابيض
5115,321,205,,Saint Gobain,12,,5.5,ابيض
3580,321,205,21,SISECAM,12,,5.5,ابيض
3512,321,205,22,SISECAM,12,,5.5,ابيض
3109,321,205,22,Guardian,12,,5.5,ابيض
3176,321,205,23,SISECAM,12,,5.5,ابيض
2979,321,205,24,SISECAM,12,,5.5,ابيض
37,321,205,25,SISECAM,12,,5.5,ابيض
3673,321,205,26,Obeikan,12,,5.5,ابيض
3320,321,205,27,SISECAM,12,,5.5,ابيض
5140,321,205,30,Saint Gobain,12,,5.5,ابيض
5116,321,205,31,Saint Gobain,12,,5.5,ابيض
1261,330,205,,UFG,12,,5.5,ابيض
3214,330,205,,Sphinx,12,,5.5,ابيض
2952,330,205,,Guardian,12,,5.5,ابيض
3178,330,205,,Obeikan,12,,5.5,ابيض
2953,330,205,22,Guardian,12,,5.5,ابيض
3149,330,205,23,Sphinx,12,,5.5,ابيض
39,330,205,25,UFG,12,,5.5,ابيض
3177,330,205,26,Obeikan,12,,5.5,ابيض
3657,321,210,,Obeikan,12,,5.5,ابيض
3211,321,210,,Guardian,12,,5.5,ابيض
1262,321,210,,SISECAM,12,,5.5,ابيض
4984,321,210,,Kaveh,12,,5.5,ابيض
3582,321,210,20,SISECAM,12,,5.5,ابيض
3169,321,210,21,SISECAM,12,,5.5,ابيض
3111,321,210,22,Guardian,12,,5.5,ابيض
3511,321,210,22,SISECAM,12,,5.5,ابيض
4985,321,210,23,Kaveh,12,,5.5,ابيض
3322,321,210,24,SISECAM,12,,5.5,ابيض
40,321,210,25,SISECAM,12,,5.5,ابيض
3658,321,210,26,Obeikan,12,,5.5,ابيض
3321,321,210,27,SISECAM,12,,5.5,ابيض
1263,330,210,,UFG,12,,5.5,ابيض
2954,330,210,,Guardian,12,,5.5,ابيض
3766,330,210,,Obeikan,12,,5.5,ابيض
5092,330,210,,Kaveh,12,,5.5,ابيض
2955,330,210,21,Guardian,12,,5.5,ابيض
5093,330,210,23,Kaveh,12,,5.5,ابيض
41,330,210,24,UFG,12,,5.5,ابيض
3767,330,210,26,Obeikan,12,,5.5,ابيض
3388,165,214,,Obeikan,12,,5.5,ابيض
3389,165,214,43,Obeikan,12,,5.5,ابيض
3670,321,214,,Obeikan,12,,5.5,ابيض
4326,321,214,,Kaveh,12,,5.5,ابيض
3395,321,214,,SISECAM,12,,5.5,ابيض
3212,321,214,,Guardian,12,,5.5,ابيض
5246,321,214,,Grand Star,12,,5.5,ابيض
5111,321,214,,Saint Gobain,12,,5.5,ابيض
3141,321,214,21,Guardian,12,,5.5,ابيض
4278,321,214,22,SISECAM,12,,5.5,ابيض
4327,321,214,23,Kaveh,12,,5.5,ابيض
5245,321,214,23,Grand Star,12,,5.5,ابيض
3671,321,214,26,Obeikan,12,,5.5,ابيض
3344,321,214,27,SISECAM,12,,5.5,ابيض
5137,321,214,28,Saint Gobain,12,,5.5,ابيض
5136,321,214,29,Saint Gobain,12,,5.5,ابيض
5112,321,214,30,Saint Gobain,12,,5.5,ابيض
3079,330,214,,UFG,12,,5.5,ابيض
1266,330,214,,Sphinx,12,,5.5,ابيض
3130,330,214,,Obeikan,12,,5.5,ابيض
3769,330,214,,China,12,,5.5,ابيض
2956,330,214,,Guardian,12,,5.5,ابيض
4577,330,214,,Kaveh,12,,5.5,ابيض
2957,330,214,21,Guardian,12,,5.5,ابيض
44,330,214,22,Sphinx,12,,5.5,ابيض
4578,330,214,23,Kaveh,12,,5.5,ابيض
3078,330,214,24,UFG,12,,5.5,ابيض
3770,330,214,24,China,12,,5.5,ابيض
3128,330,214,25,Obeikan,12,,5.5,ابيض
1268,321,215,,SISECAM,12,,5.5,ابيض
3195,321,215,21,SISECAM,12,,5.5,ابيض
46,321,215,23,SISECAM,12,,5.5,ابيض
45,321,215,24,SISECAM,12,,5.5,ابيض
1244,161,225,,SISECAM,12,,5.5,ابيض
22,161,225,32,SISECAM,12,,5.5,ابيض
3171,165,225,,UFG,12,,5.5,ابيض
3384,165,225,,Sphinx,12,,5.5,ابيض
3370,165,225,31,UFG,12,,5.5,ابيض
3369,165,225,32,UFG,12,,5.5,ابيض
3213,321,225,,Guardian,12,,5.5,ابيض
4397,321,225,,Kaveh,12,,5.5,ابيض
3255,321,225,,Saint Gobain,12,,5.5,ابيض
1275,321,225,,SISECAM,12,,5.5,ابيض
1271,321,225,,Sphinx,12,,5.5,ابيض
3224,321,225,,UFG,12,,5.5,ابيض
5236,321,225,,Grand Star,12,,5.5,ابيض
3577,321,225,19,SISECAM,12,,5.5,ابيض
3142,321,225,20,Guardian,12,,5.5,ابيض
3196,321,225,20,SISECAM,12,,5.5,ابيض
49,321,225,21,Sphinx,12,,5.5,ابيض
3197,321,225,21,SISECAM,12,,5.5,ابيض
50,321,225,22,SISECAM,12,,5.5,ابيض
4590,321,225,22,Kaveh,12,,5.5,ابيض
4398,321,225,23,Kaveh,12,,5.5,ابيض
52,321,225,23,SISECAM,12,,5.5,ابيض
3204,321,225,23,UFG,12,,5.5,ابيض
5262,321,225,23,Grand Star,12,,5.5,ابيض
53,321,225,24,SISECAM,12,,5.5,ابيض
5237,321,225,24,Grand Star,12,,5.5,ابيض
2801,321,225,28,Saint Gobain,12,,5.5,ابيض
1269,330,225,,UFG,12,,5.5,ابيض
1277,330,225,,Sphinx,12,,5.5,ابيض
2958,330,225,,Guardian,12,,5.5,ابيض
3124,330,225,,Obeikan,12,,5.5,ابيض
4579,330,225,,Kaveh,12,,5.5,ابيض
2959,330,225,20,Guardian,12,,5.5,ابيض
55,330,225,21,Sphinx,12,,5.5,ابيض
3123,330,225,23,Obeikan,12,,5.5,ابيض
47,330,225,23,UFG,12,,5.5,ابيض
4580,330,225,23,Kaveh,12,,5.5,ابيض
4399,366,225,,Kaveh,12,,5.5,ابيض
4927,366,225,,Sphinx,12,,5.5,ابيض
4929,366,225,18,Sphinx,12,,5.5,ابيض
4928,366,225,19,Sphinx,12,,5.5,ابيض
4400,366,225,23,Kaveh,12,,5.5,ابيض
2983,321,235,,Sphinx,12,,5.5,ابيض
1279,321,235,,SISECAM,12,,5.5,ابيض
3578,321,235,18,SISECAM,12,,5.5,ابيض
3508,321,235,19,SISECAM,12,,5.5,ابيض
2982,321,235,20,Sphinx,12,,5.5,ابيض
56,321,235,21,SISECAM,12,,5.5,ابيض
57,321,235,22,SISECAM,12,,5.5,ابيض
1280,330,235,,Sphinx,12,,5.5,ابيض
58,330,235,20,Sphinx,12,,5.5,ابيض
3150,321,240,,Sphinx,12,,5.5,ابيض
1282,321,240,,SISECAM,12,,5.5,ابيض
3688,321,240,19,SISECAM,12,,5.5,ابيض
3151,321,240,20,Sphinx,12,,5.5,ابيض
59,321,240,21,SISECAM,12,,5.5,ابيض
60,321,240,22,SISECAM,12,,5.5,ابيض
4403,321,244,,Kaveh,12,,5.5,ابيض
4404,321,244,23,Kaveh,12,,5.5,ابيض
4401,366,244,,Kaveh,12,,5.5,ابيض
3635,366,244,,Obeikan,12,,5.5,ابيض
1284,366,244,,Sphinx,12,,5.5,ابيض
4697,366,244,,Guardian,12,,5.5,ابيض
62,366,244,17,Sphinx,12,,5.5,ابيض
4698,366,244,18,Guardian,12,,5.5,ابيض
3636,366,244,20,Obeikan,12,,5.5,ابيض
4402,366,244,23,Kaveh,12,,5.5,ابيض
1286,321,245,,SISECAM,12,,5.5,ابيض
3152,321,245,,Sphinx,12,,5.5,ابيض
5263,321,245,,Grand Star,12,,5.5,ابيض
3574,321,245,17,SISECAM,12,,5.5,ابيض
63,321,245,20,SISECAM,12,,5.5,ابيض
3153,321,245,20,Sphinx,12,,5.5,ابيض
64,321,245,21,SISECAM,12,,5.5,ابيض
3323,321,245,22,SISECAM,12,,5.5,ابيض
5264,321,245,23,Grand Star,12,,5.5,ابيض
1287,330,245,,Sphinx,12,,5.5,ابيض
4581,330,245,,Kaveh,12,,5.5,ابيض
65,330,245,19,Sphinx,12,,5.5,ابيض
4582,330,245,23,Kaveh,12,,5.5,ابيض
1289,321,255,,SISECAM,12,,5.5,ابيض
1291,321,255,,Sphinx,12,,5.5,ابيض
3617,321,255,17,SISECAM,12,,5.5,ابيض
3234,321,255,18,SISECAM,12,,5.5,ابيض
69,321,255,19,Sphinx,12,,5.5,ابيض
66,321,255,20,SISECAM,12,,5.5,ابيض
67,321,255,21,SISECAM,12,,5.5,ابيض
1290,330,255,,Sphinx,12,,5.5,ابيض
68,330,255,19,Sphinx,12,,5.5,ابيض
2464,,,,,12,,6,ابيض
4482,244,153,,SISECAM,12,,6,ابيض
4483,244,153,30,SISECAM,13,,6,ابيض
3087,321,200,,SISECAM,13,,6,ابيض
3086,321,200,21,SISECAM,13,,6,ابيض
1293,321,210,,SISECAM,13,,6,ابيض
71,321,210,23,SISECAM,13,,6,ابيض
4484,305,214,,SISECAM,13,,6,ابيض
4485,305,214,25,SISECAM,13,,6,ابيض
3089,321,214,,SISECAM,13,,6,ابيض
3088,321,214,25,SISECAM,13,,6,ابيض
1296,321,225,,SISECAM,13,,6,ابيض
3639,321,225,,Obeikan,13,,6,ابيض
1294,321,225,,Sphinx,13,,6,ابيض
3070,321,225,,AGC Obeikan,13,,6,ابيض
3579,321,225,18,SISECAM,13,,6,ابيض
72,321,225,19,Sphinx,13,,6,ابيض
73,321,225,19,SISECAM,13,,6,ابيض
74,321,225,22,SISECAM,13,,6,ابيض
3640,321,225,22,Obeikan,13,,6,ابيض
1297,330,225,,Sphinx,13,,6,ابيض
75,330,225,17,Sphinx,13,,6,ابيض
4900,321,240,,SISECAM,13,,6,ابيض
4901,321,240,20,SISECAM,13,,6,ابيض
1298,366,244,,Sphinx,13,,6,ابيض
76,366,244,16,Sphinx,13,,6,ابيض
1300,321,245,,SISECAM,13,,6,ابيض
77,321,245,18,SISECAM,13,,6,ابيض
78,321,245,20,SISECAM,13,,6,ابيض
1302,321,255,,SISECAM,13,,6,ابيض
3080,321,255,,AGC Obeikan,13,,6,ابيض
1301,321,255,,Sphinx,13,,6,ابيض
3235,321,255,16,SISECAM,13,,6,ابيض
79,321,255,17,Sphinx,13,,6,ابيض
3198,321,255,17,SISECAM,13,,6,ابيض
80,321,255,19,SISECAM,13,,6,ابيض
4380,321,510,,SISECAM,13,,6,ابيض
3664,321,510,10,SISECAM,13,,6,ابيض
4381,321,600,,SISECAM,14,,6,ابيض جامبو
3092,321,600,10,SISECAM,14,,6,ابيض جامبو
2471,,,,,14,,8,ابيض جامبو
2472,,,,Impex,14,,8,ابيض جامبو
4442,,,,Kaveh,15,,8,ابيض
4486,244,153,,SISECAM,15,,8,ابيض
4487,244,153,23,SISECAM,15,,8,ابيض
4488,244,183,,SISECAM,15,,8,ابيض
4489,244,183,23,SISECAM,15,,8,ابيض
1305,321,190,,SISECAM,15,,8,ابيض
83,321,190,19,SISECAM,15,,8,ابيض
1306,321,200,,SISECAM,15,,8,ابيض
3539,321,200,,Obeikan,15,,8,ابيض
3026,321,200,,Guardian,15,,8,ابيض
1307,321,200,,Saint Gobain,15,,8,ابيض
4856,321,200,,Kaveh,15,,8,ابيض
3027,321,200,16,Guardian,15,,8,ابيض
4857,321,200,16,Kaveh,15,,8,ابيض
85,321,200,18,SISECAM,15,,8,ابيض
3540,321,200,18,Obeikan,15,,8,ابيض
2814,321,200,18,Saint Gobain,15,,8,ابيض
4270,321,200,19,SISECAM,15,,8,ابيض
2813,321,200,20,Saint Gobain,15,,8,ابيض
2812,321,200,22,Saint Gobain,15,,8,ابيض
1308,330,200,,Sphinx,15,,8,ابيض
86,330,200,16,Sphinx,15,,8,ابيض
3358,366,200,,Obeikan,15,,8,ابيض
1309,366,200,,Sphinx,15,,8,ابيض
1310,366,200,,UFG,15,,8,ابيض
3247,366,200,,Saint Gobain,15,,8,ابيض
5230,366,200,,Guardian,15,,8,ابيض
87,366,200,14,Sphinx,15,,8,ابيض
5231,366,200,15,Guardian,15,,8,ابيض
88,366,200,16,UFG,15,,8,ابيض
3661,366,200,16,Obeikan,15,,8,ابيض
3357,366,200,17,Obeikan,15,,8,ابيض
2806,366,200,19,Saint Gobain,15,,8,ابيض
1311,321,214,,SISECAM,15,,8,ابيض
3356,321,214,,Obeikan,15,,8,ابيض
3248,321,214,,Saint Gobain,15,,8,ابيض
4860,321,214,,Kaveh,15,,8,ابيض
5268,321,214,,Grand Star,15,,8,ابيض
3094,321,214,15,SISECAM,15,,8,ابيض
4861,321,214,16,Kaveh,15,,8,ابيض
5267,321,214,16,Grand Star,15,,8,ابيض
3355,321,214,18,Obeikan,15,,8,ابيض
89,321,214,19,SISECAM,15,,8,ابيض
2811,321,214,20,Saint Gobain,15,,8,ابيض
1312,330,214,,UFG,15,,8,ابيض
4621,330,214,,Kaveh,15,,8,ابيض
4622,330,214,16,Kaveh,15,,8,ابيض
90,330,214,17,UFG,15,,8,ابيض
3346,366,214,,Obeikan,15,,8,ابيض
3249,366,214,,Saint Gobain,15,,8,ابيض
1313,366,214,,Sphinx,15,,8,ابيض
1314,366,214,,UFG,15,,8,ابيض
5270,366,214,,Grand Star,15,,8,ابيض
91,366,214,13,Sphinx,15,,8,ابيض
92,366,214,15,UFG,15,,8,ابيض
2810,366,214,15,Saint Gobain,15,,8,ابيض
3347,366,214,16,Obeikan,15,,8,ابيض
5269,366,214,16,Grand Star,15,,8,ابيض
2809,366,214,18,Saint Gobain,15,,8,ابيض
1315,321,215,,SISECAM,15,,8,ابيض
93,321,215,15,SISECAM,15,,8,ابيض
3100,321,215,16,SISECAM,15,,8,ابيض
3251,321,225,,Saint Gobain,15,,8,ابيض
3028,321,225,,Guardian,15,,8,ابيض
1316,321,225,,SISECAM,15,,8,ابيض
4416,321,225,,Kaveh,15,,8,ابيض
3360,321,225,,Obeikan,15,,8,ابيض
3562,321,225,,Sphinx,15,,8,ابيض
5258,321,225,,Grand Star,15,,8,ابيض
3029,321,225,14,Guardian,15,,8,ابيض
3199,321,225,14,SISECAM,15,,8,ابيض
3563,321,225,14,Sphinx,15,,8,ابيض
4591,321,225,14,Kaveh,15,,8,ابيض
94,321,225,15,SISECAM,15,,8,ابيض
2803,321,225,16,SISECAM,15,,8,ابيض
4417,321,225,16,Kaveh,15,,8,ابيض
5259,321,225,16,Grand Star,15,,8,ابيض
3359,321,225,17,Obeikan,15,,8,ابيض
97,321,225,19,Saint Gobain,15,,8,ابيض
4284,366,225,,Impex,15,,8,ابيض
1318,366,225,,UFG,15,,8,ابيض
1317,366,225,,Sphinx,15,,8,ابيض
3295,366,225,,Obeikan,15,,8,ابيض
2804,366,225,,Saint Gobain,15,,8,ابيض
4414,366,225,,Kaveh,15,,8,ابيض
5232,366,225,,Guardian,15,,8,ابيض
5260,366,225,,Grand Star,15,,8,ابيض
5233,366,225,10,Guardian,15,,8,ابيض
95,366,225,13,Sphinx,15,,8,ابيض
96,366,225,14,UFG,15,,8,ابيض
3296,366,225,14,Obeikan,15,,8,ابيض
4297,366,225,14,Impex,15,,8,ابيض
4283,366,225,15,Impex,15,,8,ابيض
4415,366,225,16,Kaveh,15,,8,ابيض
5261,366,225,16,Grand Star,15,,8,ابيض
98,366,225,17,Saint Gobain,15,,8,ابيض
3362,321,244,,Obeikan,15,,8,ابيض
3252,321,244,,Saint Gobain,15,,8,ابيض
4420,321,244,,Kaveh,15,,8,ابيض
3361,321,244,15,Obeikan,15,,8,ابيض
4421,321,244,16,Kaveh,15,,8,ابيض
2808,321,244,18,Saint Gobain,15,,8,ابيض
1321,366,244,,Sphinx,15,,8,ابيض
3215,366,244,,Obeikan,15,,8,ابيض
4418,366,244,,Kaveh,15,,8,ابيض
3243,366,244,,Saint Gobain,15,,8,ابيض
4286,366,244,,Impex,15,,8,ابيض
4699,366,244,,Guardian,15,,8,ابيض
2802,366,244,11,Sphinx,15,,8,ابيض
99,366,244,12,Sphinx,15,,8,ابيض
4700,366,244,12,Guardian,15,,8,ابيض
3207,366,244,14,Obeikan,15,,8,ابيض
4285,366,244,15,Impex,15,,8,ابيض
2807,366,244,15,Saint Gobain,15,,8,ابيض
